Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
04월 02일, 두산,7회초,최원준,5 고승민,6 (3-2),우익수 방면 1루타,1사 1루 0:0,"1사 1,3루 0:0",2.05,0.53,0.728,38.20%,0.115
04월 13일, LG,4회말,켈리,2 고승민,2 (0-1),우익수 방면 1루타,2사 만루 2:4,"2사 1,3루 2:6",1.89,0.944,1.592,91.50%,0.112
06월 07일, KT,4회말,엄상백,2 고승민,2 (0-1),투수 희생번트 송구실책 출루,무사 1루 0:0,"무사 1,3루 0:0",1.73,0.94,0.869,70.90%,0.107
05월 13일, KT,2회초,엄상백,7 고승민,7 (3-2),중견수 방면 1루타,"1사 2,3루 0:0","1사 2,3루 1:0",1.59,1.578,1,31.50%,0.095
04월 15일, 삼성,1회초,수아레즈,2 고승민,4 (2-1),우익수 방면 1루타,무사 1루 0:0,"무사 1,3루 0:0",1.44,0.94,0.869,37.60%,0.089
05월 18일, 한화,5회초,장민재,3 고승민,3 (0-2),우익수 방면 1루타,2사 2루 2:0,2사 1루 3:0,0.96,0.373,0.842,17.40%,0.083
04월 22일, NC,3회초,신민혁,3 고승민,1 (0-0),우익수 방면 2루타,1사 1루 2:1,"1사 2,3루 2:1",1.14,0.53,1.048,30.20%,0.082
04월 01일, 두산,10회초,박치국,5 고승민,6 (3-2),4구,무사 9:9,무사 1루 9:9,2.32,0.523,0.417,41.80%,0.082
06월 25일, LG,3회초,최동환,3 고승민,6 (3-2),4구,"무사 1,2루 0:0",무사 만루 0:0,2.09,1.623,0.77,31.80%,0.08
04월 19일, KIA,3회말,이의리,2 고승민,4 (3-0),4구,"무사 1,2루 0:0",무사 만루 0:0,2.03,1.623,0.77,73.10%,0.077
08월 26일, KT,4회말,배제성,5 고승민,2 (0-1),중견수 방면 1루타,무사 2루 1:1,"무사 1,3루 1:1",1.44,1.249,0.561,70.90%,0.076
05월 30일, LG,8회초,정우영,9 고승민,4 (2-1),중견수 방면 1루타,무사 1:3,무사 1루 1:3,1.45,0.523,0.417,79.90%,0.067
07월 02일, 두산,6회말,알칸타라,1 고승민,2 (0-1),우익수 방면 1루타,무사 2:1,무사 1루 2:1,1.57,0.523,0.417,45.60%,0.063
07월 01일, 두산,6회말,곽빈,1 고승민,5 (3-1),4구,무사 1:0,무사 1루 1:0,1.57,0.523,0.417,45.60%,0.063
04월 11일, LG,6회말,임찬규,5 고승민,5 (2-2),우익수 방면 1루타,1사 1루 4:2,"1사 1,2루 4:2",1.85,0.53,0.447,32.00%,0.06
06월 21일, KT,1회초,고영표,1 고승민,1 (0-0),우익수 방면 2루타,무사 0:0,무사 2루 0:0,0.87,0.523,0.726,44.10%,0.059
05월 31일, LG,6회초,켈리,4 고승민,4 (3-0),4구,무사 1루 2:1,"무사 1,2루 2:1",1.54,0.94,0.683,24.40%,0.056
08월 26일, KT,7회말,주권,5 고승민,4 (1-2),우익수 방면 1루타,"2사 1,2루 2:4","2사 1,2루 2:5",0.78,0.484,1,94.10%,0.055
06월 23일, LG,8회초,켈리,1 고승민,6 (2-2),중견수 희생플라이 아웃,1사 3루 0:1,2사 1:1,3.39,0.979,0.12,58.20%,0.051
04월 16일, 삼성,4회초,원태인,3 고승민,3 (1-1),중견수 방면 2루타,1사 0:0,1사 2루 0:0,0.78,0.266,0.484,47.70%,0.05
05월 18일, 한화,1회초,장민재,3 고승민,6 (3-2),4구,무사 1루 1:0,"무사 1,2루 1:0",1.29,0.94,0.683,32.20%,0.048
04월 13일, LG,4회말,켈리,2 고승민,3 (0-2),중견수 방면 1루타,무사 2:0,무사 1루 2:0,1.13,0.523,0.417,35.40%,0.048
06월 30일, 두산,8회말,정철원,1 고승민,6 (3-2),4구,1사 0:0,1사 1루 0:0,1.39,0.266,0.264,60.70%,0.047
04월 20일, KIA,5회말,최지민,3 고승민,,1루주자 렉스 : 폭투로 2루 진루,"무사 1,2루 3:4","무사 2,3루 3:4",1.59,1.623,0.434,83.70%,0.046
06월 03일, KIA,6회말,임기영,7 고승민,6 (3-2),4구,"2사 1,2루 3:0",2사 만루 3:0,1.91,0.484,0.46,19.70%,0.044
04월 14일, 삼성,7회초,뷰캐넌,2 고승민,1 (0-0),좌익수 방면 1루타,"2사 1,3루 4:8","2사 1,2루 5:8",0.99,0.536,0.948,90.10%,0.044
06월 09일, 삼성,4회초,원태인,6 고승민,1 (0-0),우익수 방면 1루타,1사 1루 0:0,"1사 1,2루 0:0",1.44,0.53,0.447,45.40%,0.043
05월 21일, SSG,9회말,서진용,8 고승민,5 (3-1),4구,무사 2루 6:2,"무사 1,2루 6:2",0.92,1.249,0.375,8.60%,0.043
05월 25일, NC,2회말,이용준,7 고승민,6 (2-2),우익수 방면 2루타,무사 0:2,무사 2루 0:2,0.62,0.523,0.726,79.30%,0.043
07월 05일, 한화,3회초,한승주,1 고승민,6 (3-2),4구,무사 0:1,무사 1루 0:1,1.03,0.523,0.417,57.10%,0.043
06월 11일, 삼성,9회초,오승환,6 고승민,3 (1-1),중견수 방면 1루타,2사 2:3,2사 1루 2:3,1.41,0.099,0.116,92.10%,0.043
05월 19일, SSG,4회말,박종훈,3 고승민,4 (2-1),중견수 방면 1루타,무사 1:1,무사 1루 1:1,1.07,0.523,0.417,60.20%,0.042
06월 27일, 삼성,6회말,원태인,1 고승민,5 (2-2),중견수 방면 2루타,1사 1:2,1사 2루 1:2,0.62,0.266,0.484,76.20%,0.04
05월 13일, KT,4회초,엄상백,7 고승민,3 (0-2),우익수 방면 3루타,무사 4:0,무사 3루 4:0,0.35,0.523,1.072,8.10%,0.038
06월 28일, 삼성,1회말,수아레즈,1 고승민,8 (2-2),2루수 포구실책 출루,무사 2:0,무사 1루 2:0,0.91,0.523,0.417,38.60%,0.038
04월 18일, KIA,7회말,김대유,2 고승민,5 (2-2),사구,1사 2루 5:4,"1사 1,2루 5:4",2.7,0.75,0.227,44.00%,0.038
06월 17일, SSG,9회초,서진용,1 고승민,2 (1-0),좌익수 방면 1루타,무사 5:8,무사 1루 5:8,0.75,0.523,0.417,92.90%,0.038
06월 09일, 삼성,2회초,원태인,6 고승민,4 (3-0),4구,무사 0:0,무사 1루 0:0,0.93,0.523,0.417,46.20%,0.038
05월 31일, LG,2회초,켈리,4 고승민,4 (0-2),중견수 방면 1루타,무사 0:0,무사 1루 0:0,0.93,0.523,0.417,46.20%,0.038
04월 09일, KT,2회말,배제성,7 고승민,6 (3-2),4구,1사 1루 0:0,"1사 1,2루 0:0",1.22,0.53,0.447,59.00%,0.037
08월 16일, SSG,6회말,임준섭,8 고승민,5 (3-1),4구,1사 4:4,1사 1루 4:4,0.98,0.266,0.264,57.80%,0.036
06월 25일, LG,1회초,이정용,3 고승민,3 (0-2),우익수 방면 1루타,1사 1루 0:0,"1사 1,2루 0:0",1.15,0.53,0.447,46.20%,0.036
06월 22일, KT,1회초,벤자민,1 고승민,6 (1-2),중견수 방면 1루타,무사 0:0,무사 1루 0:0,0.87,0.523,0.417,46.50%,0.036
06월 20일, KT,1회초,배제성,1 고승민,2 (1-0),좌익수 방면 1루타,무사 0:0,무사 1루 0:0,0.87,0.523,0.417,46.50%,0.036
06월 17일, SSG,1회초,김광현,1 고승민,6 (3-2),4구,무사 0:0,무사 1루 0:0,0.87,0.523,0.417,46.50%,0.036
07월 02일, 두산,1회말,알칸타라,1 고승민,4 (1-2),중견수 방면 1루타,무사 0:0,무사 1루 0:0,0.87,0.523,0.417,58.30%,0.035
04월 11일, LG,4회말,임찬규,5 고승민,6 (3-2),2루수 포구실책 출루,1사 3:2,1사 1루 3:2,0.85,0.266,0.264,42.80%,0.034
05월 16일, 한화,2회초,페냐,7 고승민,6 (3-2),좌익수 방면 1루타,무사 1:0,무사 1루 1:0,0.82,0.523,0.417,36.20%,0.033
04월 20일, KIA,5회말,메디나,3 고승민,7 (3-2),4구,무사 3:4,무사 1루 3:4,0.84,0.523,0.417,74.30%,0.033
05월 25일, NC,3회말,이준호,7 고승민,7 (3-2),4구,무사 만루 0:3,무사 만루 0:4,0.83,2.393,1,94.70%,0.031
09월 06일, 삼성,3회말,와이드너,9 고승민,6 (3-2),4구,1사 1:0,1사 1루 1:0,0.77,0.266,0.264,43.70%,0.03
04월 26일, 한화,3회말,장민재,3 고승민,7 (3-2),4구,1사 1:1,1사 1루 1:1,0.72,0.266,0.264,55.70%,0.028
06월 18일, SSG,6회초,백승건,1 고승민,2 (0-1),투수 희생번트 송구실책 출루,무사 2루 4:0,무사 2루 5:0,0.33,1.249,1,3.40%,0.026
05월 25일, NC,2회말,이용준,7 고승민,,1루주자 박승욱 : 2루 이중도루,"1사 1,3루 0:2",1사 2루 0:3,1.04,1.578,0.172,83.50%,0.025
04월 21일, NC,1회초,구창모,2 고승민,6 (3-2),4구,1사 0:0,1사 1루 0:0,0.62,0.266,0.264,49.80%,0.024
04월 18일, KIA,1회말,앤더슨,2 고승민,4 (2-1),우익수 방면 1루타,1사 0:0,1사 1루 0:0,0.62,0.266,0.264,55.00%,0.024
04월 13일, LG,1회말,켈리,2 고승민,4 (1-2),우익수 방면 1루타,1사 0:0,1사 1루 0:0,0.62,0.266,0.264,55.00%,0.024
04월 28일, 키움,3회말,최원태,3 고승민,6 (3-2),중견수 방면 1루타,무사 2:4,무사 1루 2:4,0.61,0.523,0.417,79.20%,0.024
04월 15일, 삼성,3회초,수아레즈,2 고승민,4 (3-0),4구,1사 1:0,1사 1루 1:0,0.62,0.266,0.264,38.40%,0.024
06월 17일, SSG,1회초,김광현,1 고승민,,1루주자 고승민 : 2루 도루,무사 1루 0:0,무사 2루 0:0,1.44,0.94,0.309,44.10%,0.024
09월 09일, NC,4회초,최성영,9 고승민,1 (0-0),우익수 방면 2루타,2사 4:3,2사 2루 4:3,0.43,0.099,0.274,39.10%,0.023
04월 22일, NC,1회초,신민혁,3 고승민,7 (3-2),1루수 포구실책 출루,2사 0:0,2사 2루 0:0,0.4,0.099,0.274,51.60%,0.022
06월 22일, KT,8회초,박영현,1 고승민,3 (1-1),우익수 방면 1루타,2사 2:4,2사 1루 2:4,0.51,0.099,0.116,90.50%,0.022
05월 21일, SSG,3회말,맥카티,8 고승민,6 (3-2),4구,1사 4:0,1사 1루 4:0,0.51,0.266,0.264,16.10%,0.021
06월 30일, 두산,10회말,홍건희,1 고승민,,1루주자 고승민 : 2루 도루,"1사 1,3루 0:0","1사 2,3루 0:0",5.23,1.258,0.32,84.40%,0.02
06월 10일, 삼성,9회초,오승환,5 고승민,3 (1-1),우익수 방면 1루타,"2사 2,3루 5:9","2사 1,3루 6:9",0.47,0.634,0.902,96.50%,0.019
05월 23일, NC,6회말,류진욱,3 고승민,6 (3-2),4구,무사 0:2,무사 1루 0:2,0.5,0.523,0.417,86.80%,0.019
04월 01일, 두산,6회초,이형범,5 고승민,2 (0-1),좌익수 방면 2루타,무사 7:3,무사 2루 7:3,0.26,0.523,0.726,6.10%,0.019
09월 09일, NC,6회초,김영규,7 고승민,3 (1-1),좌익수 방면 2루타,2사 4:2,2사 2루 4:2,0.33,0.099,0.274,22.80%,0.018
04월 13일, LG,6회말,유영찬,2 고승민,2 (1-0),좌익수 희생플라이 아웃,1사 만루 5:6,"2사 1,2루 5:7",2.2,1.665,-0.181,84.40%,0.018
08월 06일, SSG,5회말,맥카티,7 고승민,1 (0-0),2루수 방면 번트 내야 안타,2사 0:0,2사 1루 0:0,0.58,0.099,0.116,53.10%,0.017
06월 16일, SSG,6회초,맥카티,4 고승민,4 (1-2),중견수 방면 1루타,2사 1루 1:5,"2사 1,2루 1:5",0.48,0.215,0.269,92.40%,0.015
05월 16일, 한화,10회초,강재민,7 고승민,2 (0-1),좌익수 방면 2루타,1사 3:1,1사 2루 3:1,0.23,0.266,0.484,6.70%,0.015
05월 27일, 키움,4회초,최원태,5 고승민,7 (3-2),4구,2사 3루 0:0,"2사 1,3루 0:0",1.67,0.387,0.149,50.00%,0.015
06월 28일, 삼성,4회말,수아레즈,1 고승민,3 (2-0),선행주자아웃 출루,"1사 1,3루 5:4",2사 1루 5:5,2.47,1.258,-0.043,52.80%,0.014
08월 04일, SSG,2회말,박종훈,7 고승민,5 (3-1),4구,2사 1:0,2사 1루 1:0,0.46,0.099,0.116,41.10%,0.014
06월 30일, 두산,3회말,브랜든,1 고승민,4 (1-2),중견수 방면 1루타,2사 0:0,2사 1루 0:0,0.47,0.099,0.116,52.60%,0.014
06월 13일, 한화,5회말,정우람,5 고승민,6 (1-2),중견수 방면 1루타,무사 3:6,무사 1루 3:6,0.36,0.523,0.417,90.10%,0.014
06월 22일, KT,4회초,벤자민,1 고승민,5 (3-1),4구,2사 2루 1:2,"2사 1,2루 1:2",1.44,0.373,0.111,63.30%,0.014
06월 17일, SSG,5회초,김광현,1 고승민,4 (3-0),4구,1사 3:0,1사 1루 3:0,0.35,0.266,0.264,15.90%,0.013
04월 20일, KIA,1회말,메디나,3 고승민,6 (3-2),4구,2사 0:0,2사 1루 0:0,0.4,0.099,0.116,52.20%,0.012
04월 26일, 한화,3회말,장민재,3 고승민,,1루주자 고승민 : 2루 도루,2사 1루 1:1,2사 2루 1:1,0.92,0.215,0.158,53.70%,0.011
05월 13일, KT,6회초,이선우,7 고승민,2 (1-0),우익수 방면 2루타,무사 5:0,무사 2루 5:0,0.15,0.523,0.726,3.40%,0.011
04월 20일, KIA,7회말,이준영,3 고승민,5 (3-1),4구,1사 3:5,1사 1루 3:5,0.31,0.266,0.264,89.00%,0.011
08월 04일, SSG,2회말,박종훈,7 고승민,,1루주자 고승민 : 2루 도루,2사 1루 1:0,2사 2루 1:0,0.9,0.215,0.158,42.20%,0.011
06월 13일, 한화,6회말,한승주,5 고승민,3 (3-0),자동 고의4구,"2사 2,3루 5:6",2사 만루 5:6,1.84,0.634,0.31,76.00%,0.01
09월 15일, 키움,10회말,박승주,9 고승민,4 (3-0),4구,1사 2루 4:4,"1사 1,2루 4:4",3.17,0.75,0.227,70.80%,0.01
04월 20일, KIA,1회말,메디나,3 고승민,,1루주자 고승민 : 2루 도루,2사 1루 0:0,2사 2루 0:0,0.79,0.215,0.158,53.20%,0.01
05월 19일, SSG,8회말,이로운,3 고승민,4 (3-0),4구,무사 2:4,무사 1루 2:4,0.23,0.523,0.417,94.90%,0.009
04월 11일, LG,7회말,유영찬,5 고승민,4 (3-0),4구,2사 3루 5:6,"2사 1,3루 5:6",1.31,0.387,0.149,79.10%,0.008
09월 21일, KT,8회초,이상동,3 고승민,5 (3-1),4구,1사 0:5,1사 1루 0:5,0.14,0.266,0.264,98.30%,0.007
06월 25일, LG,4회초,이우찬,3 고승민,6 (3-2),4구,2사 3:0,2사 1루 3:0,0.25,0.099,0.116,19.70%,0.007
04월 19일, KIA,5회말,이의리,2 고승민,4 (3-0),4구,2사 5:0,2사 1루 5:0,0.18,0.099,0.116,5.70%,0.007
04월 27일, 한화,7회말,윤대경,3 고승민,2 (0-1),우익수 방면 1루타,2사 1루 0:3,"2사 1,3루 0:3",0.21,0.215,0.321,94.30%,0.007
06월 25일, LG,4회초,이우찬,3 고승민,,1루주자 고승민 : 2루 도루,2사 1루 3:0,2사 2루 3:0,0.48,0.215,0.158,19.10%,0.006
04월 09일, KT,8회말,손동현,7 고승민,3 (2-0),우익수 방면 1루타,무사 1루 0:3,"무사 1,2루 0:3",0.17,0.94,0.683,98.30%,0.006
04월 22일, NC,7회초,하준영,3 고승민,4 (1-2),좌익수 방면 1루타,1사 7:3,1사 1루 7:3,0.14,0.266,0.264,5.70%,0.006
06월 17일, SSG,6회초,최민준,1 고승민,5 (3-1),4구,"2사 2,3루 3:0",2사 만루 3:0,0.94,0.634,0.31,12.40%,0.005
07월 06일, 한화,3회초,문동주,3 고승민,,2루주자 고승민 : 포일로 3루 진루,2사 2루 2:1,2사 3루 2:1,1.15,0.373,0.014,39.70%,0.004
04월 22일, NC,9회초,김시훈,3 고승민,5 (3-1),4구,1사 9:6,1사 1루 9:6,0.11,0.266,0.264,3.30%,0.004
04월 15일, 삼성,8회초,홍정우,2 고승민,3 (1-1),중견수 방면 1루타,1사 2루 8:3,"1사 1,3루 8:3",0.09,0.75,0.508,1.20%,0.004
04월 22일, NC,7회초,하준영,3 고승민,5 (2-2),1루주자 고승민 : 2루 도루,1사 1루 7:3,2사 2루 7:3,0.2,0.215,0.158,6.00%,0.003
09월 05일, 삼성,7회말,장필준,1 고승민,6 (3-2),4구,2사 1루 3:7,"2사 1,2루 3:7",0.11,0.215,0.269,97.10%,0.002
08월 16일, SSG,7회말,문승원,8 고승민,7 (3-2),4구,2사 3루 4:7,"2사 1,3루 4:7",0.37,0.387,0.149,94.30%,0.002
05월 31일, LG,9회초,성동현,4 고승민,4 (3-0),4구,1사 2루 6:1,"1사 1,2루 6:1",0.04,0.75,0.227,0.50%,0
05월 25일, NC,7회말,전사민,7 고승민,3 (0-2),2루수 방면 내야 안타,2사 1루 0:9,"2사 1,3루 0:9",0,0.215,0.321,99.90%,0
05월 18일, 한화,8회초,주현상,3 고승민,,자동 고의4구,"1사 2,3루 5:0",1사 만루 5:0,0.11,1.578,0.087,1.00%,0
04월 26일, 한화,8회말,한승혁,3 고승민,3 (2-0),좌익수 방면 2루타,2사 1:8,2사 2루 1:8,0,0.099,0.274,99.90%,0
06월 16일, SSG,9회초,임준섭,4 고승민,4 (2-1),우익수 방면 1루타,무사 1:12,무사 1루 1:12,0,0.523,0.417,100.00%,0
06월 02일, KIA,8회말,장현식,3 고승민,6 (3-2),좌익수 플라이 아웃,2사 1루 2:14,이닝종료 2:14,0,0.215,-0.215,100.00%,0
05월 25일, NC,8회말,하준영,7 고승민,1 (0-0),좌익수 플라이 아웃,2사 만루 1:11,이닝종료 1:11,0,0.944,-0.944,100.00%,0
06월 04일, KIA,9회말,김유신,9 고승민,3 (0-2),좌익수 플라이 아웃,2사 6:0,이닝종료 6:0,0.01,0.099,-0.099,0.00%,0
06월 21일, KT,8회초,주권,1 고승민,3 (0-2),2루수 땅볼 아웃,2사 1:8,이닝종료 1:8,0.01,0.099,-0.099,99.90%,0
05월 03일, KIA,9회초,김기훈,8 고승민,1 (0-0),중견수 플라이 아웃,무사 2:10,1사 2:10,0.01,0.523,-0.257,100.00%,0
06월 18일, SSG,7회초,백승건,1 고승민,1 (0-0),유격수 플라이 아웃,2사 7:0,이닝종료 7:0,0.01,0.099,-0.099,1.00%,0
04월 16일, 삼성,8회초,이승현,3 고승민,2 (1-0),좌익수 플라이 아웃,1사 1:9,2사 1:9,0.02,0.266,-0.167,100.00%,0
04월 19일, KIA,9회말,정해영,2 고승민,6 (2-2),좌익수 플라이 아웃,2사 1루 6:0,이닝종료 6:0,0.02,0.215,-0.215,0.00%,-0.001
06월 04일, KIA,7회말,임기영,9 고승민,5 (2-2),좌익수 플라이 아웃,1사 1루 6:0,2사 1루 6:0,0.14,0.266,-0.052,1.20%,-0.001
05월 25일, NC,5회말,이준호,7 고승민,2 (1-0),우익수 플라이 아웃,무사 2루 0:8,1사 2루 0:8,0.03,1.249,-0.499,99.40%,-0.001
05월 02일, KIA,9회초,최지민,2 고승민,9 (2-2),2루수 땅볼 아웃,1사 7:3,2사 7:3,0.05,0.266,-0.167,1.70%,-0.001
08월 26일, KT,1회말,배제성,5 고승민,2 (0-1),중견수 희생플라이 아웃,1사 만루 0:0,"2사 1,2루 0:1",2.48,1.665,-0.181,64.20%,-0.002
06월 24일, LG,5회초,플럿코,1 고승민,6 (3-2),헛스윙 삼진,1사 0:8,2사 0:8,0.06,0.266,-0.167,99.30%,-0.002
05월 13일, KT,8회초,조현우,7 고승민,3 (1-1),1루수 땅볼 아웃,무사 5:0,1사 5:0,0.06,0.523,-0.257,1.80%,-0.002
06월 09일, 삼성,7회초,이승현,6 고승민,2 (0-1),2루수 땅볼 아웃,2사 5:1,이닝종료 5:1,0.11,0.099,-0.099,6.90%,-0.003
05월 31일, LG,7회초,김진성,4 고승민,7 (3-2),헛스윙 삼진,2사 5:1,이닝종료 5:1,0.11,0.099,-0.099,6.90%,-0.003
05월 10일, 두산,8회말,김명신,2 고승민,6 (3-2),루킹 삼진,무사 0:3,1사 0:3,0.11,0.523,-0.257,97.10%,-0.003
06월 28일, 삼성,8회말,김태훈,1 고승민,1 (0-0),투수 희생번트 아웃,무사 1루 6:8,1사 2루 6:8,0.36,0.94,-0.19,94.60%,-0.003
08월 31일, 한화,9회초,한승주,4 고승민,5 (2-2),중견수 플라이 아웃,무사 5:2,1사 5:2,0.13,0.523,-0.257,3.60%,-0.003
06월 14일, 한화,4회말,한승주,5 고승민,8 (3-2),헛스윙 삼진,2사 6:0,이닝종료 6:0,0.13,0.099,-0.099,3.60%,-0.003
06월 10일, 삼성,8회초,이승현,5 고승민,3 (2-0),우익수 플라이 아웃,무사 3:9,1사 3:9,0.14,0.523,-0.257,99.60%,-0.004
05월 28일, 키움,8회초,이명종,7 고승민,1 (0-0),투수 희생번트 아웃,무사 1루 5:2,1사 2루 5:2,0.4,0.94,-0.19,6.30%,-0.004
06월 30일, 두산,10회말,홍건희,1 고승민,2 (2-0),자동 고의4구,1사 3루 0:0,"1사 1,3루 0:0",4.72,0.979,0.279,82.40%,-0.004
05월 14일, KT,7회초,손동현,2 고승민,6 (3-2),헛스윙 삼진,1사 4:0,2사 4:0,0.14,0.266,-0.167,6.60%,-0.004
04월 07일, KT,9회말,손동현,5 고승민,5 (1-2),헛스윙 삼진,무사 1루 7:1,1사 1루 7:1,0.19,0.94,-0.41,0.30%,-0.004
05월 28일, 키움,2회초,정찬헌,7 고승민,3 (2-0),우익수 희생플라이 아웃,무사 만루 0:0,"1사 1,3루 1:0",2.22,2.393,-0.135,33.30%,-0.004
06월 25일, LG,9회초,고우석,3 고승민,2 (0-1),중견수 플라이 아웃,1사 3:7,2사 3:7,0.17,0.266,-0.167,99.90%,-0.004
04월 28일, 키움,8회말,하영민,3 고승민,4 (2-1),유격수 플라이 아웃,1사 2:4,2사 2:4,0.18,0.266,-0.167,93.00%,-0.005
05월 20일, SSG,9회말,문승원,9 고승민,1 (0-0),좌익수 플라이 아웃,무사 5:0,1사 5:0,0.2,0.523,-0.257,0.30%,-0.005
05월 18일, 한화,7회초,김기중,3 고승민,4 (1-2),좌익수 플라이 아웃,무사 4:0,1사 4:0,0.21,0.523,-0.257,6.20%,-0.005
06월 18일, SSG,4회초,엘리아스,1 고승민,5 (2-2),1루수 땅볼 아웃,2사 3:0,이닝종료 3:0,0.25,0.099,-0.099,21.10%,-0.006
05월 28일, 키움,6회초,양현,7 고승민,3 (1-1),중견수 플라이 아웃,무사 5:1,1사 5:1,0.26,0.523,-0.257,8.60%,-0.007
04월 18일, KIA,4회말,앤더슨,2 고승민,3 (1-1),3루수 땅볼 아웃,2사 1루 0:4,이닝종료 0:4,0.25,0.215,-0.215,90.00%,-0.007
04월 28일, 키움,5회말,최원태,3 고승민,5 (2-2),2루수 직선타 아웃,2사 2:4,이닝종료 2:4,0.29,0.099,-0.099,78.30%,-0.007
05월 26일, 키움,9회초,김성진,5 고승민,3 (0-2),2루수 플라이 아웃,무사 2:0,1사 2:0,0.29,0.523,-0.257,8.10%,-0.008
04월 19일, KIA,7회말,임기영,2 고승민,2 (0-1),2루수 땅볼 아웃,2사 1루 5:0,이닝종료 5:0,0.27,0.215,-0.215,1.70%,-0.008
04월 13일, LG,8회말,최동환,2 고승민,4 (1-2),헛스윙 삼진,무사 1루 6:8,1사 1루 6:8,0.36,0.94,-0.41,94.10%,-0.009
06월 22일, KT,6회초,주권,1 고승민,2 (1-0),좌익수 플라이 아웃,2사 1:4,이닝종료 1:4,0.34,0.099,-0.099,91.40%,-0.009
06월 01일, LG,7회초,플럿코,4 고승민,3 (1-1),우익수 플라이 아웃,무사 0:5,1사 0:5,0.35,0.523,-0.257,97.90%,-0.009
04월 12일, LG,2회말,강효종,6 고승민,3 (1-1),유격수 땅볼 아웃,2사 3:0,이닝종료 3:0,0.36,0.099,-0.099,20.20%,-0.009
08월 09일, 키움,2회초,후라도,8 고승민,5 (3-1),1루수 땅볼 아웃,2사 1:0,이닝종료 1:0,0.39,0.099,-0.099,44.00%,-0.01
04월 07일, KT,4회말,고영표,5 고승민,2 (0-1),2루수 땅볼 아웃,2사 3:0,이닝종료 3:0,0.38,0.099,-0.099,16.00%,-0.01
07월 06일, 한화,1회초,문동주,3 고승민,9 (3-2),헛스윙 삼진,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,54.80%,-0.01
06월 13일, 한화,8회말,김규연,5 고승민,5 (3-1),1루수 땅볼 아웃,2사 2루 5:7,이닝종료 5:7,0.36,0.373,-0.373,92.60%,-0.01
04월 16일, 삼성,1회초,원태인,3 고승민,4 (1-2),헛스윙 삼진,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,54.80%,-0.01
04월 28일, 키움,1회말,최원태,3 고승민,5 (1-2),헛스윙 삼진,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,50.00%,-0.01
04월 27일, 한화,1회말,김민우,3 고승민,4 (1-2),헛스윙 삼진,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,50.00%,-0.01
08월 05일, SSG,2회말,오원석,8 고승민,4 (1-2),유격수 땅볼 아웃,1사 1:3,2사 1:3,0.45,0.266,-0.167,72.30%,-0.011
06월 27일, 삼성,3회말,원태인,1 고승민,3 (2-0),좌익수 플라이 아웃,1사 0:2,2사 0:2,0.45,0.266,-0.167,74.10%,-0.011
04월 18일, KIA,8회말,김기훈,2 고승민,6 (2-2),헛스윙 삼진,"1사 1,2루 5:7","2사 1,2루 5:7",0.49,0.977,-0.493,93.80%,-0.011
09월 07일, 삼성,2회말,원태인,8 고승민,7 (2-2),2루수 땅볼 아웃,2사 1:0,이닝종료 1:0,0.46,0.099,-0.099,38.60%,-0.012
05월 12일, KT,3회초,고영표,2 고승민,1 (0-0),1루수 땅볼 아웃,2사 1:1,이닝종료 1:1,0.46,0.099,-0.099,55.50%,-0.012
05월 26일, 키움,6회초,후라도,5 고승민,4 (1-2),중견수 플라이 아웃,2사 1:0,이닝종료 1:0,0.48,0.099,-0.099,39.20%,-0.012
05월 16일, 한화,6회초,페냐,7 고승민,4 (1-2),헛스윙 삼진,2사 1:0,이닝종료 1:0,0.48,0.099,-0.099,39.20%,-0.012
05월 18일, 한화,3회초,장민재,3 고승민,5 (1-2),헛스윙 삼진,1사 2:0,2사 2:0,0.51,0.266,-0.167,31.50%,-0.013
05월 28일, 키움,4회초,정찬헌,7 고승민,2 (0-1),2루수 땅볼 아웃,1사 3:1,2사 3:1,0.51,0.266,-0.167,29.70%,-0.013
05월 26일, 키움,4회초,후라도,5 고승민,2 (0-1),중견수 플라이 아웃,2사 0:0,이닝종료 0:0,0.51,0.099,-0.099,56.00%,-0.013
05월 23일, NC,6회말,류진욱,3 고승민,1 (0-0),1루주자 고승민 : 2루도루실패,2사 1루 0:2,이닝종료 0:2,0.49,0.215,-0.215,81.90%,-0.014
05월 02일, KIA,1회초,메디나,2 고승민,1 (0-0),투수 희생번트 아웃,무사 2루 0:0,1사 3루 0:0,1.22,1.249,-0.27,45.50%,-0.015
06월 14일, 한화,2회말,한승주,5 고승민,1 (0-0),2루수 땅볼 아웃,무사 5:0,1사 5:0,0.58,0.523,-0.257,10.60%,-0.015
04월 14일, 삼성,5회초,뷰캐넌,2 고승민,5 (2-2),헛스윙 삼진,2사 3:4,이닝종료 3:4,0.57,0.099,-0.099,71.00%,-0.015
06월 30일, 두산,5회말,브랜든,1 고승민,3 (0-2),헛스윙 삼진,2사 0:0,이닝종료 0:0,0.58,0.099,-0.099,50.00%,-0.015
06월 25일, LG,7회초,박명근,3 고승민,11 (3-2),중견수 플라이 아웃,무사 3:1,1사 3:1,0.6,0.523,-0.257,19.60%,-0.015
