Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
05월 20일, KT,4회초,배제성,3 양의지,5 (3-1),4구,무사 0:0,무사 1루 0:0,1.08,0.523,0.417,45.70%,0.043
05월 16일, 키움,4회초,최원태,3 양의지,2 (0-1),우익수 방면 1루타,무사 0:0,무사 1루 0:0,1.08,0.523,0.417,45.70%,0.043
10월 01일, LG,8회말,김진성,4 양의지,2 (1-0),좌중간 홈런,무사 7:3,무사 7:4,0.6,0.523,1,8.40%,0.042
06월 17일, LG,8회초,이정용,4 양의지,,1루주자 강승호 : 폭투로 2루 진루,1사 만루 4:2,"1사 2,3루 5:2",1.29,1.665,0.913,4.40%,0.041
08월 25일, SSG,4회말,김광현,4 양의지,3 (1-1),방면 1루타,무사 2루 0:2,"무사 1,3루 0:2",0.78,1.249,0.561,87.20%,0.041
09월 08일, 삼성,2회말,김대우,4 양의지,5 (3-1),4구,무사 2:0,무사 1루 2:0,0.97,0.523,0.417,37.80%,0.041
06월 21일, SSG,5회말,오원석,4 양의지,9 (2-2),우익수 방면 1루타,2사 1루 1:0,"2사 1,3루 1:0",1.26,0.215,0.321,41.30%,0.04
08월 01일, 한화,2회초,문동주,4 양의지,5 (3-1),좌익수 방면 1루타,무사 0:1,무사 1루 0:1,0.97,0.523,0.417,56.60%,0.04
07월 12일, SSG,2회초,김광현,4 양의지,5 (2-2),중견수 방면 1루타,무사 0:1,무사 1루 0:1,0.97,0.523,0.417,56.60%,0.04
04월 26일, 삼성,6회초,뷰캐넌,5 양의지,4 (3-0),4구,"2사 1,3루 0:1",2사 만루 0:1,2.93,0.536,0.408,62.30%,0.039
09월 27일, SSG,6회초,김광현,4 양의지,2 (0-1),좌익수 방면 2루타,2사 1루 0:3,"2사 2,3루 0:3",0.73,0.215,0.419,85.40%,0.039
06월 30일, 롯데,9회초,김원중,4 양의지,,1루주자 양의지 : 2루 도루,2사 1루 0:0,2사 2루 0:0,2.32,0.215,0.158,53.40%,0.039
09월 27일, SSG,9회초,서진용,4 양의지,2 (1-0),좌익수 방면 1루타,무사 3:6,무사 1루 3:6,0.75,0.523,0.417,92.90%,0.038
06월 16일, LG,9회초,고우석,3 양의지,4 (1-2),좌익수 방면 1루타,무사 4:7,무사 1루 4:7,0.75,0.523,0.417,92.90%,0.038
10월 14일, LG,2회초,김윤식,4 양의지,4 (2-1),좌익수 방면 1루타,무사 0:0,무사 1루 0:0,0.93,0.523,0.417,46.20%,0.038
09월 27일, SSG,2회초,김광현,4 양의지,3 (2-0),좌익수 방면 1루타,무사 0:0,무사 1루 0:0,0.93,0.523,0.417,46.20%,0.038
09월 23일, NC,2회초,이재학,4 양의지,1 (0-0),좌익수 방면 1루타,무사 0:0,무사 1루 0:0,0.93,0.523,0.417,46.20%,0.038
09월 22일, 삼성,2회초,최채흥,4 양의지,1 (0-0),3루수 송구실책 출루,무사 0:0,무사 1루 0:0,0.93,0.523,0.417,46.20%,0.038
06월 24일, 키움,2회초,후라도,4 양의지,7 (3-2),좌익수 방면 1루타,무사 0:0,무사 1루 0:0,0.93,0.523,0.417,46.20%,0.038
05월 17일, 키움,6회초,이명종,3 양의지,2 (0-1),우익수 방면 1루타,1사 만루 8:5,1사 만루 9:5,1.13,1.665,1,5.30%,0.038
05월 10일, 롯데,2회초,반즈,4 양의지,6 (3-2),4구,무사 0:0,무사 1루 0:0,0.93,0.523,0.417,46.20%,0.038
04월 26일, 삼성,2회초,뷰캐넌,5 양의지,1 (0-0),우익수 방면 1루타,무사 0:0,무사 1루 0:0,0.93,0.523,0.417,46.20%,0.038
07월 29일, LG,2회말,이지강,4 양의지,4 (2-1),사구,무사 0:0,무사 1루 0:0,0.92,0.523,0.417,58.80%,0.037
06월 20일, SSG,2회말,조성훈,4 양의지,4 (2-1),좌익수 방면 1루타,무사 0:0,무사 1루 0:0,0.92,0.523,0.417,58.80%,0.037
04월 04일, NC,2회말,송명기,5 양의지,2 (1-0),중견수 방면 1루타,무사 0:0,무사 1루 0:0,0.92,0.523,0.417,58.80%,0.037
05월 31일, NC,1회초,이용준,3 양의지,7 (3-2),중견수 방면 1루타,1사 1루 0:0,"1사 1,2루 0:0",1.15,0.53,0.447,46.20%,0.036
07월 07일, 키움,1회말,맥키니,4 양의지,5 (2-2),좌익수 방면 2루타,2사 1루 0:0,"2사 2,3루 0:0",0.79,0.215,0.419,55.80%,0.035
05월 13일, KIA,1회말,메디나,3 양의지,1 (0-0),사구,1사 1루 0:0,"1사 1,2루 0:0",1.16,0.53,0.447,58.50%,0.035
06월 14일, NC,3회초,최성영,3 양의지,1 (0-0),중견수 방면 2루타,1사 2:0,1사 2루 2:0,0.51,0.266,0.484,27.00%,0.033
08월 27일, SSG,5회말,최민준,4 양의지,4 (3-0),4구,1사 4:4,1사 1루 4:4,0.87,0.266,0.264,56.90%,0.032
06월 07일, 한화,4회말,문동주,3 양의지,3 (1-1),우익수 방면 1루타,1사 2:0,1사 1루 2:0,0.8,0.266,0.264,31.00%,0.032
07월 26일, 롯데,4회말,윌커슨,4 양의지,1 (0-0),좌익수 방면 2루타,1사 4:0,1사 2루 4:0,0.51,0.266,0.484,15.20%,0.032
05월 19일, KT,4회초,엄상백,3 양의지,6 (3-2),4구,1사 0:1,1사 1루 0:1,0.81,0.266,0.264,62.20%,0.032
04월 04일, NC,4회말,송명기,5 양의지,5 (3-1),4구,무사 2루 0:0,"무사 1,2루 0:0",1.44,1.249,0.375,66.60%,0.032
09월 19일, NC,9회말,이용찬,4 양의지,2 (0-1),좌익수 뒤 홈런,2사 2:0,2사 2:1,0.56,0.099,1,4.70%,0.032
10월 11일, 롯데,1회초,박세웅,4 양의지,3 (1-1),우익수 방면 1루타,1사 1루 1:0,"1사 1,2루 1:0",1.05,0.53,0.447,36.80%,0.032
04월 13일, 키움,7회말,김동혁,5 양의지,2 (0-1),우익수 방면 1루타,1사 3:0,1사 1루 3:0,0.7,0.266,0.264,12.80%,0.032
09월 24일, NC,10회초,이용찬,4 양의지,1 (0-0),중견수 방면 1루타,2사 3:3,2사 1루 3:3,1.32,0.099,0.116,57.30%,0.031
05월 31일, NC,5회초,이용준,3 양의지,5 (3-1),중견수 방면 2루타,2사 1:1,2사 2루 1:1,0.57,0.099,0.274,52.10%,0.031
07월 07일, 키움,7회말,김선기,4 양의지,2 (1-0),우익수 방면 1루타,"2사 1,2루 0:3","2사 1,3루 0:4",0.41,0.484,1.052,97.20%,0.03
07월 02일, 롯데,4회초,스트레일리,4 양의지,7 (3-2),4구,1사 0:0,1사 1루 0:0,0.78,0.266,0.264,49.70%,0.03
04월 02일, 롯데,4회말,나균안,5 양의지,5 (2-2),중견수 방면 1루타,1사 0:0,1사 1루 0:0,0.78,0.266,0.264,56.20%,0.03
04월 01일, 롯데,9회말,이민석,5 양의지,4 (3-0),4구,2사 9:9,2사 1루 9:9,1.38,0.099,0.116,56.40%,0.029
04월 11일, 키움,2회말,최원태,5 양의지,5 (3-1),사구,1사 2:0,1사 1루 2:0,0.67,0.266,0.264,34.00%,0.028
04월 23일, KT,4회말,고영표,5 양의지,4 (1-2),좌익수 방면 1루타,2사 1루 1:0,"2사 1,2루 1:0",1.09,0.215,0.269,41.70%,0.027
04월 30일, SSG,6회초,박종훈,5 양의지,1 (0-0),중견수 방면 1루타,1사 1:0,1사 1루 1:0,0.72,0.266,0.264,33.60%,0.027
05월 23일, 삼성,3회말,원태인,3 양의지,7 (3-2),좌익수 방면 1루타,1사 4:1,1사 1루 4:1,0.63,0.266,0.264,23.40%,0.026
09월 15일, KIA,5회초,김재열,4 양의지,2 (0-1),좌익수 방면 1루타,1사 2:5,1사 1루 2:5,0.61,0.266,0.264,83.70%,0.026
08월 02일, 한화,6회초,산체스,4 양의지,,자동 고의4구,1사 2루 1:1,"1사 1,2루 1:1",1.87,0.75,0.227,44.50%,0.025
08월 02일, 한화,4회초,산체스,4 양의지,5 (3-1),4구,1사 1:0,1사 1루 1:0,0.67,0.266,0.264,37.30%,0.025
08월 01일, 한화,4회초,문동주,4 양의지,5 (2-2),좌익수 방면 1루타,1사 2:1,1사 1루 2:1,0.67,0.266,0.264,37.30%,0.025
07월 01일, 롯데,4회초,반즈,4 양의지,3 (1-1),유격수 방면 1루타,1사 1:0,1사 1루 1:0,0.67,0.266,0.264,37.30%,0.025
07월 28일, LG,4회말,켈리,4 양의지,4 (1-2),2루수 방면 내야 안타,무사 6:1,무사 1루 6:1,0.55,0.523,0.417,11.40%,0.025
05월 12일, KIA,3회말,이의리,3 양의지,9 (3-2),4구,"1사 1,3루 0:1",1사 만루 0:1,1.7,1.258,0.407,75.60%,0.025
04월 16일, LG,8회초,최동환,5 양의지,5 (1-2),좌익수 방면 2루타,2사 만루 8:4,"2사 2,3루 10:4",0.4,0.944,1.69,0.80%,0.024
10월 03일, 키움,8회말,김재웅,4 양의지,4 (1-2),우익수 방면 1루타,2사 5:5,2사 1루 5:5,1.03,0.099,0.116,55.00%,0.024
06월 24일, 키움,4회초,후라도,4 양의지,7 (3-2),우익수 방면 2루타,2사 0:2,2사 2루 0:2,0.45,0.099,0.274,75.40%,0.024
04월 04일, NC,8회말,심창민,5 양의지,6 (3-2),4구,2사 0:0,2사 1루 0:0,1.03,0.099,0.116,55.00%,0.024
07월 01일, 롯데,9회초,한현희,4 양의지,5 (3-1),4구,무사 1:0,무사 1루 1:0,0.66,0.523,0.417,13.80%,0.024
05월 31일, NC,9회초,류진욱,3 양의지,5 (3-1),4구,무사 3:2,무사 1루 3:2,0.66,0.523,0.417,13.80%,0.024
07월 04일, 삼성,3회초,수아레즈,4 양의지,3 (1-1),중견수 방면 1루타,1사 0:3,1사 1루 0:3,0.58,0.266,0.264,79.60%,0.024
09월 09일, 삼성,9회말,이승현,6 양의지,3 (1-1),좌익수 방면 1루타,1사 1루 5:1,"1사 1,2루 5:1",0.5,0.53,0.447,4.20%,0.024
06월 16일, LG,7회초,유영찬,3 양의지,4 (3-0),4구,1사 3루 4:4,"1사 1,3루 4:4",2.63,0.979,0.279,38.20%,0.024
04월 06일, NC,4회말,이준호,5 양의지,3 (0-2),중견수 방면 1루타,무사 0:2,무사 1루 0:2,0.6,0.523,0.417,81.20%,0.023
10월 10일, KT,9회초,김재윤,4 양의지,,자동 고의4구,1사 2루 3:3,"1사 1,2루 3:3",3.27,0.75,0.227,41.90%,0.023
09월 15일, KIA,5회초,김재열,4 양의지,7 (3-2),타자주자 1루 진루,1사 1루 2:5,"1사 1,3루 2:5",2.14,0.977,0.281,77.50%,0.022
07월 07일, 키움,3회말,맥키니,4 양의지,7 (3-2),4구,2사 1루 0:0,"2사 1,2루 0:0",0.92,0.215,0.269,54.80%,0.022
06월 24일, 키움,9회초,후라도,4 양의지,7 (3-2),4구,1사 1:4,1사 1루 1:4,0.4,0.266,0.264,96.40%,0.022
06월 03일, KT,5회초,벤자민,3 양의지,2 (0-1),우익수 방면 1루타,1사 1루 3:8,"1사 1,2루 3:8",0.6,0.53,0.447,91.60%,0.022
04월 01일, 롯데,7회말,구승민,5 양의지,3 (0-2),좌익수 방면 1루타,2사 8:8,2사 1루 8:8,0.81,0.099,0.116,54.20%,0.021
05월 18일, 키움,1회초,안우진,3 양의지,6 (3-2),4구,1사 2루 0:0,"1사 1,2루 0:0",1.21,0.75,0.227,46.20%,0.02
08월 26일, SSG,1회말,엘리아스,4 양의지,4 (2-1),좌익수 방면 1루타,2사 1루 0:0,"2사 1,2루 0:0",0.79,0.215,0.269,54.20%,0.019
05월 11일, 롯데,1회초,나균안,3 양의지,3 (1-1),좌익수 희생플라이 아웃,1사 3루 0:0,2사 1:0,1.35,0.979,0.12,43.60%,0.019
09월 21일, 삼성,3회초,뷰캐넌,4 양의지,9 (2-2),유격수 방면 내야 안타,2사 1루 2:1,"2사 1,2루 2:1",0.8,0.215,0.269,39.20%,0.019
04월 18일, 한화,6회초,문동주,4 양의지,5 (3-1),4구,2사 0:0,2사 1루 0:0,0.66,0.099,0.116,54.00%,0.019
06월 20일, SSG,7회말,문승원,4 양의지,,자동 고의4구,"2사 2,3루 1:1",2사 만루 1:1,3.35,0.634,0.31,61.60%,0.018
09월 23일, NC,7회초,송명기,4 양의지,2 (1-0),좌익수 방면 1루타,"2사 1,2루 2:0",2사 만루 2:0,1.14,0.484,0.46,16.80%,0.018
07월 08일, 키움,4회말,최원태,4 양의지,6 (3-2),4구,2사 3루 1:0,"2사 1,3루 1:0",1.79,0.387,0.149,42.60%,0.017
09월 14일, SSG,4회말,엘리아스,4 양의지,5 (2-2),중견수 방면 1루타,2사 1:0,2사 1루 1:0,0.55,0.099,0.116,39.00%,0.017
08월 27일, SSG,5회말,최민준,4 양의지,,1루주자 양의지 : 폭투로 2루 진루,2사 1루 4:4,2사 2루 4:4,1.11,0.215,0.158,54.60%,0.015
06월 16일, LG,3회초,이민호,3 양의지,1 (0-0),중견수 방면 1루타,2사 2:3,2사 1루 2:3,0.46,0.099,0.116,64.40%,0.015
06월 04일, KT,3회초,주권,3 양의지,4 (3-0),4구,2사 2:3,2사 1루 2:3,0.46,0.099,0.116,64.40%,0.015
10월 19일, NC,3회초,태너,4 양의지,4 (3-0),4구,1사 3:0,1사 1루 3:0,0.38,0.266,0.264,20.00%,0.014
06월 13일, NC,3회초,이용준,3 양의지,6 (3-2),4구,2사 0:0,2사 1루 0:0,0.46,0.099,0.116,52.90%,0.014
07월 09일, 키움,3회말,정찬헌,4 양의지,3 (0-2),유격수 방면 내야 안타,2사 1루 0:2,"2사 1,2루 0:2",0.58,0.215,0.269,76.30%,0.014
06월 17일, LG,8회초,박명근,4 양의지,,자동 고의4구,1사 2루 3:2,"1사 1,2루 3:2",1.26,0.75,0.227,21.70%,0.014
04월 09일, KIA,8회초,전상현,5 양의지,1 (0-0),우익수 방면 1루타,2사 3:2,2사 1루 3:2,0.47,0.099,0.116,27.90%,0.013
08월 03일, 한화,1회초,페냐,4 양의지,6 (3-2),4구,2사 3루 0:0,"2사 1,3루 0:0",1.3,0.387,0.149,50.00%,0.012
05월 19일, KT,1회초,엄상백,3 양의지,3 (1-1),유격수 방면 내야 안타,2사 0:0,2사 1루 0:0,0.4,0.099,0.116,52.60%,0.012
05월 24일, 삼성,1회말,수아레즈,3 양의지,5 (3-1),4구,2사 0:0,2사 1루 0:0,0.4,0.099,0.116,52.20%,0.012
06월 25일, 키움,5회초,이명종,4 양의지,8 (3-2),중견수 방면 1루타,무사 4:0,무사 1루 4:0,0.31,0.523,0.417,8.80%,0.012
06월 30일, 롯데,4회초,박세웅,4 양의지,5 (3-1),4구,2사 2루 0:0,"2사 1,2루 0:0",1.44,0.373,0.111,50.80%,0.012
04월 19일, 한화,6회초,한승혁,4 양의지,3 (1-1),우익수 방면 1루타,1사 5:2,1사 1루 5:2,0.32,0.266,0.264,13.30%,0.012
09월 04일, 롯데,3회초,박세웅,4 양의지,4 (1-2),유격수 방면 내야 안타,2사 1:4,2사 1루 1:4,0.34,0.099,0.116,82.30%,0.011
07월 09일, 키움,6회말,이종민,4 양의지,1 (0-0),좌익수 방면 1루타,1사 만루 2:7,"1사 1,2루 2:9",0.24,1.665,1.312,99.40%,0.01
06월 22일, SSG,9회말,최민준,4 양의지,6 (3-2),우중간 홈런,2사 5:2,2사 5:3,0.18,0.099,1,1.50%,0.01
10월 07일, 롯데,4회말,윌커슨,4 양의지,5 (3-1),4구,2사 4:0,2사 1루 4:0,0.28,0.099,0.116,11.80%,0.01
06월 07일, 한화,7회말,강재민,3 양의지,,1루주자 양의지 : 2루 도루,"2사 1,3루 3:3","2사 2,3루 3:3",3.19,0.536,0.098,59.80%,0.01
07월 04일, 삼성,1회초,수아레즈,4 양의지,5 (3-1),4구,2사 2루 0:0,"2사 1,2루 0:0",1.12,0.373,0.111,50.60%,0.01
08월 23일, 키움,8회초,김재웅,8 양의지,6 (3-2),4구,무사 2루 6:4,"무사 1,2루 6:4",0.61,1.249,0.375,8.90%,0.01
08월 22일, 키움,8회초,윤석원,5 양의지,2 (1-0),좌중간 홈런,1사 5:0,1사 6:0,0.05,0.266,1,0.90%,0.01
06월 13일, NC,1회초,이용준,3 양의지,7 (3-2),1루주자 양의지 : 2루 도루,"1사 1,3루 0:0","2사 2,3루 0:0",1.73,0.536,0.098,49.00%,0.01
05월 19일, KT,1회초,엄상백,3 양의지,,1루주자 양의지 : 2루 도루,2사 1루 0:0,2사 2루 0:0,0.79,0.215,0.158,51.60%,0.01
09월 17일, KIA,9회초,장현식,4 양의지,1 (0-0),좌중간 홈런,1사 7:3,1사 8:3,0.05,0.266,1,0.70%,0.009
10월 02일, 키움,3회말,윤석원,4 양의지,7 (2-2),좌익수 방면 1루타,1사 0:4,1사 1루 0:4,0.22,0.266,0.264,89.80%,0.008
08월 03일, 한화,9회초,박상원,4 양의지,3 (0-2),좌익수 방면 1루타,2사 2:5,2사 1루 2:5,0.14,0.099,0.116,98.80%,0.008
07월 08일, 키움,6회말,최원태,4 양의지,4 (2-1),좌익수 방면 1루타,1사 2:5,1사 1루 2:5,0.22,0.266,0.264,91.40%,0.008
06월 06일, 한화,5회말,김기중,3 양의지,1 (0-0),좌익수 방면 1루타,2사 1루 1:4,"2사 1,2루 1:4",0.35,0.215,0.269,88.40%,0.008
04월 20일, 한화,4회초,김민우,4 양의지,5 (3-1),4구,2사 1루 5:1,"2사 1,2루 5:1",0.33,0.215,0.269,12.30%,0.008
05월 30일, NC,6회초,와이드너,3 양의지,6 (3-2),우익수 방면 2루타,2사 0:5,2사 2루 0:5,0.13,0.099,0.274,96.40%,0.007
05월 23일, 삼성,6회말,김대우,3 양의지,,자동 고의4구,1사 3루 4:6,"1사 1,3루 4:6",0.87,0.979,0.279,88.70%,0.007
09월 09일, 삼성,8회말,김서준,6 양의지,3 (1-1),중견수 방면 1루타,무사 2루 0:3,"무사 1,3루 0:3",0.13,1.249,0.561,98.80%,0.007
05월 02일, 한화,6회말,김범수,5 양의지,2 (1-0),사구,2사 2루 0:1,"2사 1,2루 0:1",1.18,0.373,0.111,73.60%,0.007
07월 27일, 롯데,7회말,반즈,4 양의지,1 (0-0),우익수 방면 1루타,무사 8:1,무사 1루 8:1,0.13,0.523,0.417,1.60%,0.006
09월 10일, 삼성,3회말,최채흥,4 양의지,5 (2-2),좌익수 방면 1루타,2사 0:3,2사 1루 0:3,0.22,0.099,0.116,83.00%,0.006
06월 11일, KIA,7회말,최지민,3 양의지,,자동 고의4구,2사 2루 2:3,"2사 1,2루 2:3",1.1,0.373,0.111,78.50%,0.006
08월 31일, LG,8회초,유영찬,4 양의지,1 (0-0),좌익수 플라이 아웃,"무사 1,2루 1:0","1사 2,3루 1:0",1.6,1.623,-0.046,16.60%,0.004
09월 06일, KIA,4회말,파노니,4 양의지,6 (3-2),중견수 방면 1루타,2사 7:0,2사 1루 7:0,0.08,0.099,0.116,2.60%,0.003
08월 26일, SSG,9회말,서진용,4 양의지,,1루주자 양의지 : 2루 도루,2사 1루 7:5,2사 2루 7:5,1.56,0.215,0.158,4.70%,0.002
04월 20일, 한화,9회초,이태양,4 양의지,1 (0-0),사구,1사 1루 5:1,"1사 1,2루 5:1",0.08,0.53,0.447,1.20%,0.002
08월 27일, SSG,3회말,문승원,4 양의지,6 (2-2),유격수 땅볼 아웃,"1사 2,3루 2:1",2사 3루 2:2,1.87,1.578,-0.191,54.20%,0.002
06월 15일, NC,5회초,신민혁,3 양의지,5 (3-1),4구,2사 2루 1:9,"2사 1,2루 1:9",0.09,0.373,0.111,98.90%,0.002
05월 13일, KIA,8회말,장현식,3 양의지,5 (3-1),4구,무사 1:5,무사 1루 1:5,0.05,0.523,0.417,99.00%,0.002
10월 02일, 키움,6회말,오상원,4 양의지,4 (3-0),유격수 땅볼 아웃,"1사 2,3루 0:6",2사 3루 0:7,0.09,1.578,-0.191,99.30%,0.002
08월 25일, SSG,5회말,이건욱,4 양의지,6 (3-2),4구,1사 1루 0:7,"1사 1,2루 0:7",0.05,0.53,0.447,99.00%,0.002
09월 18일, KIA,6회초,윤중현,4 양의지,1 (0-0),사구,1사 7:0,1사 1루 7:0,0.04,0.266,0.264,1.40%,0.001
06월 13일, NC,6회초,정구범,3 양의지,5 (3-1),4구,1사 7:0,1사 1루 7:0,0.04,0.266,0.264,1.40%,0.001
07월 12일, SSG,9회초,서진용,4 양의지,,자동 고의4구,2사 3루 4:1,"2사 1,3루 4:1",0.24,0.387,0.149,3.30%,0.001
08월 24일, 키움,9회초,윤석원,4 양의지,,자동 고의4구,2사 2루 8:5,"2사 1,2루 8:5",0.2,0.373,0.111,3.40%,0.001
07월 05일, 삼성,8회초,양창섭,4 양의지,1 (0-0),2루수 방면 내야 안타,2사 7:2,2사 1루 7:2,0.03,0.099,0.116,1.90%,0.001
06월 25일, 키움,7회초,김성진,4 양의지,4 (2-1),우익수 방면 1루타,1사 만루 9:0,"1사 1,2루 11:0",0.02,1.665,1.312,0.10%,0.001
07월 07일, 키움,7회말,김선기,4 양의지,,1루주자 양의지 : 2루 도루,"2사 1,3루 0:4","2사 2,3루 0:4",0.22,0.536,0.098,97.30%,0.001
06월 15일, NC,8회초,송명기,3 양의지,6 (3-2),4구,무사 1:10,무사 1루 1:10,0.02,0.523,0.417,99.90%,0.001
04월 13일, 키움,9회말,김성진,5 양의지,2 (1-0),좌익수 방면 2루타,무사 9:1,무사 2루 9:1,0.02,0.523,0.726,0.10%,0.001
05월 07일, LG,7회말,켈리,5 양의지,3 (1-1),우익수 방면 1루타,1사 11:1,1사 1루 11:1,0.02,0.266,0.264,0.10%,0
04월 20일, 한화,9회초,이태양,4 양의지,,1루주자 양의지 : 2루 도루,"2사 1,3루 5:1","2사 2,3루 5:1",0.12,0.536,0.098,1.40%,0
06월 18일, LG,6회초,플럿코,4 양의지,4 (2-1),우익수 방면 1루타,2사 1:12,2사 1루 1:12,0.01,0.099,0.116,99.90%,0
06월 25일, 키움,8회초,김선기,4 양의지,5 (3-1),4구,"2사 1,3루 13:2",2사 만루 13:2,0,0.536,0.408,0.00%,0
10월 12일, NC,7회말,신민혁,4 양의지,5 (3-1),1루수 파울플라이 아웃,2사 1:9,이닝종료 1:9,0,0.099,-0.099,99.80%,0
07월 27일, 롯데,9회말,심재민,4 양의지,3 (2-0),좌익수 플라이 아웃,1사 9:1,2사 9:1,0.01,0.266,-0.167,0.00%,0
10월 12일, NC,4회말,이준호,4 양의지,6 (3-2),유격수 파울플라이 아웃,2사 1:9,이닝종료 1:9,0.01,0.099,-0.099,98.80%,0
04월 22일, KT,8회말,김영현,5 양의지,2 (0-1),중견수 플라이 아웃,1사 0:5,2사 0:5,0.02,0.266,-0.167,99.40%,0
04월 21일, KT,7회말,조이현,5 양의지,1 (0-0),우익수 플라이 아웃,무사 1루 1:7,1사 1루 1:7,0.04,0.94,-0.41,99.40%,-0.001
08월 05일, KT,5회말,이상동,4 양의지,7 (3-2),중견수 플라이 아웃,무사 0:7,1사 0:7,0.04,0.523,-0.257,98.80%,-0.001
08월 23일, 키움,9회초,오상원,8 양의지,4 (1-2),낫아웃 삼진,1사 2루 9:4,2사 2루 9:4,0.04,0.75,-0.377,0.70%,-0.001
07월 30일, LG,7회말,백승현,4 양의지,5 (2-2),유격수 직선타 아웃,무사 2루 10:0,1사 2루 10:0,0.04,1.249,-0.499,0.10%,-0.001
09월 10일, 삼성,6회말,이재익,4 양의지,5 (2-2),1루수 파울플라이 아웃,"2사 1,2루 1:8",이닝종료 1:8,0.05,0.484,-0.484,99.20%,-0.001
04월 14일, LG,6회초,박명근,5 양의지,4 (1-2),유격수 땅볼 아웃,1사 1:9,2사 1:9,0.05,0.266,-0.167,99.60%,-0.001
07월 25일, 롯데,7회말,김진욱,4 양의지,7 (1-2),루킹 삼진,무사 2:7,1사 2:7,0.05,0.523,-0.257,98.50%,-0.001
09월 18일, KIA,4회초,김승현,4 양의지,4 (1-2),헛스윙 삼진,1사 7:0,2사 7:0,0.06,0.266,-0.167,3.20%,-0.002
06월 25일, 키움,6회초,양현,4 양의지,2 (0-1),1루수 파울플라이 아웃,1사 6:0,2사 6:0,0.06,0.266,-0.167,2.90%,-0.002
05월 30일, NC,9회초,이용찬,3 양의지,4 (0-2),유격수 땅볼 아웃,1사 0:5,2사 0:5,0.07,0.266,-0.167,100.00%,-0.002
07월 28일, LG,8회말,백승현,4 양의지,2 (1-0),중견수 플라이 아웃,2사 7:2,이닝종료 7:2,0.07,0.099,-0.099,0.60%,-0.002
07월 21일, KIA,8회초,전상현,4 양의지,6 (2-2),루킹 삼진,2사 5:1,이닝종료 5:1,0.07,0.099,-0.099,4.20%,-0.002
05월 17일, 키움,8회초,이명종,3 양의지,7 (3-2),2루수 땅볼 아웃,무사 1루 9:5,1사 2루 9:5,0.2,0.94,-0.19,3.10%,-0.002
10월 02일, 키움,5회말,주승우,4 양의지,4 (2-1),1루수 파울플라이 아웃,무사 0:6,1사 0:6,0.07,0.523,-0.257,97.70%,-0.002
09월 23일, NC,9회초,한재승,4 양의지,6 (3-2),헛스윙 삼진,2사 3:0,이닝종료 3:0,0.07,0.099,-0.099,4.10%,-0.002
07월 30일, LG,5회말,최원태,4 양의지,3 (2-0),유격수 땅볼 아웃,무사 9:0,1사 9:0,0.08,0.523,-0.257,0.60%,-0.002
07월 09일, 키움,4회말,이명종,4 양의지,2 (0-1),좌익수 플라이 아웃,2사 1루 0:6,이닝종료 0:6,0.1,0.215,-0.215,96.40%,-0.003
04월 22일, KT,6회말,슐서,5 양의지,2 (0-1),중견수 플라이 아웃,1사 0:4,2사 0:4,0.13,0.266,-0.167,94.50%,-0.003
09월 06일, KIA,7회말,박준표,4 양의지,3 (1-1),3루수 플라이 아웃,무사 7:0,1사 7:0,0.13,0.523,-0.257,0.60%,-0.003
04월 20일, 한화,6회초,윤대경,4 양의지,6 (2-2),유격수 땅볼 아웃,2사 5:1,이닝종료 5:1,0.13,0.099,-0.099,9.40%,-0.004
05월 10일, 롯데,9회초,김원중,4 양의지,3 (2-0),2루수 땅볼 아웃,2사 0:3,이닝종료 0:3,0.14,0.099,-0.099,100.00%,-0.004
06월 18일, LG,4회초,플럿코,4 양의지,4 (1-2),중견수 플라이 아웃,무사 1:9,1사 1:9,0.14,0.523,-0.257,98.70%,-0.004
04월 21일, KT,5회말,배제성,5 양의지,3 (1-1),중견수 플라이 아웃,1사 1:5,2사 1:5,0.16,0.266,-0.167,92.40%,-0.004
04월 27일, 삼성,3회초,이재희,5 양의지,6 (2-2),좌익수 플라이 아웃,1사 5:0,2사 5:0,0.19,0.266,-0.167,10.20%,-0.005
05월 07일, LG,2회말,켈리,5 양의지,4 (2-1),포수 파울플라이 아웃,1사 7:0,2사 7:0,0.2,0.266,-0.167,4.00%,-0.005
09월 27일, SSG,7회초,엘리아스,4 양의지,1 (0-0),1루수 파울플라이 아웃,1사 1:6,2사 1:6,0.21,0.266,-0.167,98.40%,-0.005
05월 20일, KT,7회초,이채호,3 양의지,3 (1-1),유격수 땅볼 아웃,무사 4:0,1사 4:0,0.21,0.523,-0.257,6.20%,-0.005
09월 12일, 한화,7회말,박준영,4 양의지,6 (2-2),투수 땅볼 아웃,무사 3:6,1사 3:6,0.21,0.523,-0.257,93.80%,-0.006
09월 22일, 삼성,9회초,오승환,4 양의지,6 (2-2),유격수 땅볼 아웃,1사 3:1,2사 3:1,0.23,0.266,-0.167,8.70%,-0.006
09월 07일, KIA,7회말,장현식,4 양의지,4 (1-2),헛스윙 삼진,2사 1루 0:3,이닝종료 0:3,0.21,0.215,-0.215,93.10%,-0.006
05월 12일, KIA,8회말,김기훈,3 양의지,6 (3-2),유격수 땅볼 아웃,무사 1:3,1사 1:3,0.23,0.523,-0.257,93.40%,-0.006
